class,name,price,etl_date,brand,model,hz,cut_name
螢幕｜投影機｜壁掛,華碩 PA329CRV(2H2P1C/5ms/IPS/含喇叭/Delta E值小於2)支援USB-C 96瓦【活動贈】,19888,2024-03-17,華碩,PA329CRV,,華碩 PA329CRV
螢幕｜投影機｜壁掛,華碩 PA32UCXR(2H1P2C/5ms/IPS/含喇叭/HDR10)支援Thunderbolt 4.Mini-LED【客訂】,99000,2024-03-17,華碩,PA32UCXR,,華碩 PA32UCXR
螢幕｜投影機｜壁掛,LG 34WQ500-B(1H1P/1ms/IPS/100Hz/無喇叭/FreeSync/HDR400)支援智慧螢幕操作▼下殺到 3/31 23:59,6990,2024-03-17,LG,34WQ500,100Hz,LG 34WQ500-B
螢幕｜投影機｜壁掛,ACER ED343CUR V3(2H2P/0.5ms/VA曲面/180Hz/含喇叭/FreeSync Premium/HDR10)【少量】,7999,2024-03-17,ACER,ED343CUR,180Hz,ACER ED343CUR V3
螢幕｜投影機｜壁掛,ACER XV345CUR V3(1H1P1C/0.5ms/VA曲面/180Hz/含喇叭/FreeSync Premium/HDR10),9999,2024-03-17,ACER,XV345CUR,180Hz,ACER XV345CUR V3
螢幕｜投影機｜壁掛,ACER XZ342CU P(2H1P/1ms/VA曲面/144Hz/含喇叭/FreeSync Premium/HDR400) *尾盤,9999,2024-03-17,ACER,XZ342CU,144Hz,ACER XZ342CU P
螢幕｜投影機｜壁掛,ACER XZ342CU S3(2H2P/1ms/VA曲面/180Hz/含喇叭/FreeSync Premium/HDR400),9999,2024-03-17,ACER,XZ342CU,180Hz,ACER XZ342CU S3
螢幕｜投影機｜壁掛,ACER CZ342CUR V(1H1P1C/0.5ms/VA曲面/180Hz/含喇叭/ FreeSync Premium/HDR10),10999,2024-03-17,ACER,CZ342CUR,180Hz,ACER CZ342CUR V
螢幕｜投影機｜壁掛,BenQ MOBIUZ EX3410R(2H1P/1ms/VA曲面/144Hz/含喇叭/FreeSync Premium Pro/HDR400),14888,2024-03-17,BenQ,MOBIUZ,144Hz,BenQ MOBIUZ EX3410R
螢幕｜投影機｜壁掛,【主機搭購】BenQ MOBIUZ EX3410R(2H1P/1ms/VA曲面/144Hz/含喇叭/FreeSync Premium Pro/HDR400),12888,2024-03-17,BenQ,MOBIUZ,144Hz,BenQ MOBIUZ EX3410R
螢幕｜投影機｜壁掛,BenQ PD3420Q(2H1P1C/5ms/IPS/含喇叭/HDR400)專業設計繪圖螢幕.支援PD65W【限量】,26619,2024-03-17,BenQ,PD3420Q,,BenQ PD3420Q
螢幕｜投影機｜壁掛,PHILIPS 34M2C8600(2H1P1C/0.03ms/OLED曲面/175Hz/含喇叭/FreeSync Premium Pro)【客訂】,36888,2024-03-17,PHILIPS,34M2C8600,175Hz,PHILIPS 34M2C8600
螢幕｜投影機｜壁掛,AOC CU34G2XP(2H2P/1ms/VA曲面/180Hz/無喇叭/Adaptive-Sync/HDR400)支援PIP/PBP,10999,2024-03-17,AOC,CU34G2XP,180Hz,AOC CU34G2XP
螢幕｜投影機｜壁掛,DELL P3424WE(1H1P1C/5ms/IPS曲面/無喇叭)支援RJ45網路.集線器曲面顯示器【限量】,28888,2024-03-17,DELL,P3424WE,,DELL P3424WE
螢幕｜投影機｜壁掛,LG 34GP63A-B(2H1P/1ms/VA曲面/160Hz/含喇叭/FreeSync Premium)曲面電競顯示器【少量】,9900,2024-03-17,LG,34GP63A,160Hz,LG 34GP63A-B
螢幕｜投影機｜壁掛,技嘉 GS34WQC(2H1P/1ms/VA曲面/120Hz/無喇叭/FreeSync Premium)低藍光.不閃頻,8612,2024-03-17,技嘉,GS34WQC,120Hz,技嘉 GS34WQC
螢幕｜投影機｜壁掛,技嘉 M34WQ(2H1P1C/1ms/IPS/144Hz/含喇叭/Adaptive-Sync)可調高度.傾斜【少量】,14540,2024-03-17,技嘉,M34WQ,144Hz,技嘉 M34WQ
螢幕｜投影機｜壁掛,MSI PRO MP341CQW(2H1P/1ms/VA曲面/100Hz/含喇叭)低藍光.不閃頻.白色▼下殺到 3/24 23:59,7990,2024-03-17,MSI,PRO,100Hz,MSI PRO MP341CQW
螢幕｜投影機｜壁掛,MSI MAG342CQPV(2H1P/1ms/VA曲面/100Hz/無喇叭/Adaptive-Sync)防閃爍.低藍光,7990,2024-03-17,MSI,MAG342CQPV,100Hz,MSI MAG342CQPV
螢幕｜投影機｜壁掛,MSI MAG342CQR(2H1P/1ms/VA曲面/144Hz/無喇叭/Adaptive-Sync)電競曲面,9888,2024-03-17,MSI,MAG342CQR,144Hz,MSI MAG342CQR
螢幕｜投影機｜壁掛,三星 C34G55TWWC(Odyssey/1H1P/1ms/VA曲面/165Hz/無喇叭/FreeSync/HDR10),9900,2024-03-17,三星,C34G55TWWC,165Hz,三星 C34G55TWWC
螢幕｜投影機｜壁掛,三星 S34A650UBC(1H1P1C/5ms/VA曲面/100Hz/無喇叭/FreeSync/HDR10) *尾盤出清,12200,2024-03-17,三星,S34A650UBC,100Hz,三星 S34A650UBC
螢幕｜投影機｜壁掛,三星 S34C652UAC(1H1P1C/5ms/VA曲面/100Hz/無喇叭/FreeSync/HDR10),13490,2024-03-17,三星,S34C652UAC,100Hz,三星 S34C652UAC
螢幕｜投影機｜壁掛,三星 S34BG850SC(Odyssey/1H1P2C/0.1ms/OLED曲面/175Hz/含喇叭/HDR400)HDMI 2.1▼下殺到 3/31 23:59,39900,2024-03-17,三星,S34BG850SC,175Hz,三星 S34BG850SC
螢幕｜投影機｜壁掛,華碩 VG34VQL3A(TUF/2H2P/1ms/VA曲面/180Hz/含喇叭/Freesync Premium Pro/HDR400),9888,2024-03-17,華碩,VG34VQL3A,180Hz,華碩 VG34VQL3A
螢幕｜投影機｜壁掛,華碩 PA34VCNV(2H2P1C/5ms/IPS曲面/含喇叭/Adaptive-Sync/HDR10)曲面專業顯示器,17788,2024-03-17,華碩,PA34VCNV,,華碩 PA34VCNV
螢幕｜投影機｜壁掛,華碩PG38UQ(2H1P/1ms/Fast IPS/144Hz/含喇叭/FreeSync Premium Pro/HDR600)HDMI 2.1【少量】,28992,2024-03-17,Fast,IPS,144Hz,華碩PG38UQ
螢幕｜投影機｜壁掛,MSI MAG401QR(2H1P1C/1ms/IPS/155Hz/無喇叭/Adaptive-Sync/HDR400)電競螢幕,16900,2024-03-17,MSI,MAG401QR,155Hz,MSI MAG401QR
螢幕｜投影機｜壁掛,PHILIPS 42M2N8900(2H1P1C/0.1ms/OLED/138Hz/含喇叭/Adaptive-Sync)HDMI 2.1【客訂】▼下殺到 3/31 23:59,32888,2024-03-17,PHILIPS,42M2N8900,138Hz,PHILIPS 42M2N8900
螢幕｜投影機｜壁掛,ACER X45(2H1P1C/0.03ms/OLED曲面/240Hz/含喇叭/FreeSync Premium)調整高低.傾斜,44900,2024-03-17,ACER,X45,240Hz,ACER X45
螢幕｜投影機｜壁掛,LG 48GQ900-B(3H1P/0.1ms/OLED/138Hz/含喇叭/FreeSync Premium)HDMI 2.1.兩年保,29888,2024-03-17,LG,48GQ900,138Hz,LG 48GQ900-B
螢幕｜投影機｜壁掛,技嘉 FO48U(2H1P/1ms/OLED/120Hz/含喇叭/FreeSync Premium/HDR10)HDMI 2.1,29999,2024-03-17,技嘉,FO48U,120Hz,技嘉 FO48U
螢幕｜投影機｜壁掛,華碩 XG49VQ(ROG/2H1P/4ms/VA曲面/144Hz/含喇叭/FreeSync 2/HDR400)專業電競,19788,2024-03-17,華碩,XG49VQ,144Hz,華碩 XG49VQ
螢幕｜投影機｜壁掛,PHILIPS 498P9Z(3H1P/4ms/VA曲面/165Hz/Adaptive-Sync/HDR400)內建KVM【限量】,27888,2024-03-17,PHILIPS,498P9Z,165Hz,PHILIPS 498P9Z
螢幕｜投影機｜壁掛,LG 49GR85DC-B(2H1P/1ms/VA曲面/240Hz/FreeSync Premium Pro/HDR1000)HDMI 2.1(2年保),34823,2024-03-17,LG,49GR85DC,240Hz,LG 49GR85DC-B
螢幕｜投影機｜壁掛,三星 S49CG934SC(2H1P/0.03ms/OLED曲面/240Hz/FreeSync Premium Pro/HDR400)HDMI2.1【客訂】▼下殺到 3/31 23:59,44900,2024-03-17,三星,S49CG934SC,240Hz,三星 S49CG934SC
螢幕｜投影機｜壁掛,三星 S49CG954SC(2H1P/0.03ms/OLED曲面/240Hz/FreeSync Premium Pro/HDR400)HDMI2.1【客訂】,54900,2024-03-17,三星,S49CG954SC,240Hz,三星 S49CG954SC
螢幕｜投影機｜壁掛,技嘉 CO49DQ(2H1P1C/0.03ms/OLED曲面/144Hz/含喇叭/FreeSync Premium Pro/ClearMR 8000)HDMI 2.1.兩年保【客訂】,45990,2024-03-17,技嘉,CO49DQ,144Hz,技嘉 CO49DQ
螢幕｜投影機｜壁掛,華碩 XG49WCR(ROG/1H1P1C/1ms/VA曲面/165Hz/含喇叭/Adaptive-Sync/HDR400)ELMB Sync,29888,2024-03-17,華碩,XG49WCR,165Hz,華碩 XG49WCR
螢幕｜投影機｜壁掛,三星 S55CG970NC(Ark2/3H1P/1ms/VA曲/165Hz/含喇叭/FreeSync Premium Pro)Mini LED.HDMI 2.1【客訂指送】,99800,2024-03-17,三星,S55CG970NC,165Hz,三星 S55CG970NC
螢幕｜投影機｜壁掛,三星 S57CG952NC(3H1P/1ms/VA曲/240Hz/FreeSync Premium Pro/HDR1000)Mini LED.HDMI2.1【客訂】▼下殺到 3/31 23:59,69900,2024-03-17,三星,S57CG952NC,240Hz,三星 S57CG952NC
螢幕｜投影機｜壁掛,AOPEN 16PM1Q B可攜式顯示器(15.6吋)(1920*1080 IPS)(4ms/USB-C/Mini HDMI)【優惠洽門市】,2990,2024-03-17,AOPEN,16PM1Q,,AOPEN 16PM1Q B
螢幕｜投影機｜壁掛,MNN HSD156P1可攜式顯示器(15.6吋)(1920*1080 IPS)(USB-C/Mini HDMI),2999,2024-03-17,MNN,HSD156P1可攜式顯示器,,MNN HSD156P1
螢幕｜投影機｜壁掛,LG gram+view 16MR70 (16吋)(2560x1600 IPS)(1200:1)(USB-C),9603,2024-03-17,LG,gram,,LG gram+view 16MR70
螢幕｜投影機｜壁掛,MSI PRO MP161 E2 商務隨身螢幕(15.6吋)(1920*1080 IPS)(800:1)(USB-C)【優惠洽門市】,4990,2024-03-17,MSI,PRO,,MSI PRO MP161 E2
螢幕｜投影機｜壁掛,ViewSonic VG1655可攜式(15.6吋)(1920*1080 IPS)(800:1/6.5ms)(USB-C)(Mini HDMI),5688,2024-03-17,ViewSonic,VG1655可攜式,,ViewSonic VG1655
螢幕｜投影機｜壁掛,ViewSonic TD1655觸控螢幕(15.6吋)(1920*1080 IPS)(800:1/6.5ms)(10點電容式觸控),7652,2024-03-17,ViewSonic,TD1655觸控螢幕,,ViewSonic TD1655
螢幕｜投影機｜壁掛,ViewSonic VP16-OLED可攜式專業(15.6吋)(1920*1080 OLED)(1ms)(USB-C)【少量】,12599,2024-03-17,ViewSonic,VP16,,ViewSonic VP16-OLED
螢幕｜投影機｜壁掛,華碩 MB14AC [ZenScreen]可攜式(14.1吋)(1920*1080 IPS)(700:1/5ms)(USB-C),5988,2024-03-17,華碩,MB14AC,,華碩 MB14AC
螢幕｜投影機｜壁掛,華碩 PA148CTV[ProArt Display]可攜式(14吋)(1920*1080 IPS)(700:1/5ms),9592,2024-03-17,華碩,PA148CTV,,華碩 PA148CTV
螢幕｜投影機｜壁掛,華碩 MB166C[ZenScreen]可攜式(15.6吋)(1920*1080 IPS)(800:1/5ms)(USB-C),3869,2024-03-17,華碩,MB166C,,華碩 MB166C[ZenScreen]
螢幕｜投影機｜壁掛,華碩 MB16ACV[ZenScreen]可攜式(15.6吋)(1920*1080 IPS)(800:1/5ms)(USB-C),4988,2024-03-17,華碩,MB16ACV,,華碩 MB16ACV
螢幕｜投影機｜壁掛,華碩 MB16AHV[ZenScreen]可攜式(15.6吋)(1920*1080 IPS)(800:1/5ms)(USB-C/Mini HDMI),5809,2024-03-17,華碩,MB16AHV,,華碩 MB16AHV
螢幕｜投影機｜壁掛,華碩 MB16AHG[ZenScreen](15.6吋)(1920*1080 IPS/144Hz)(1200:1/3ms)(USB-C),7749,2024-03-17,華碩,MB16AHG,144Hz,華碩 MB16AHG[ZenScreen]
螢幕｜投影機｜壁掛,華碩 MB16QHG[ZenScreen](15.6吋)(2560*1600 IPS/120Hz)(1200:1/5ms) 【少量】,10888,2024-03-17,華碩,MB16QHG,120Hz,華碩 MB16QHG[ZenScreen]
螢幕｜投影機｜壁掛,華碩 MB16AWP[ZenScreen GO](15.6吋)(1920*1080 IPS)(1200:1/5ms)(USB-C)(Mini HDMI),12566,2024-03-17,華碩,MB16AWP,,華碩 MB16AWP[ZenScreen GO]
螢幕｜投影機｜壁掛,華碩 MQ16AH[ZenScreen OLED](15.6吋)(1920*1080 OLED)(1000000:1/1ms)(USB-C),9988,2024-03-17,華碩,MQ16AH,,華碩 MQ16AH[ZenScreen OLED]
螢幕｜投影機｜壁掛,華碩 PA169CDV[ProArt Display]觸控可攜式(15.6吋)(3840*2160 IPS)(15000:1/10ms)(USB-C),29500,2024-03-17,華碩,PA169CDV,,華碩 PA169CDV
螢幕｜投影機｜壁掛,華碩 MB17AHG[ZenScreen](17.3吋)(1920*1080 IPS/144Hz)(800:1/5ms)(USB-C)(HDMI)【少量】,9880,2024-03-17,華碩,MB17AHG,144Hz,華碩 MB17AHG[ZenScreen]
螢幕｜投影機｜壁掛,華碩 XG17AHP[ROG STRIX]電競(17.3吋)(1920*1080 IPS/240Hz)(1000:1/3ms),16768,2024-03-17,華碩,XG17AHP,240Hz,華碩 XG17AHP
螢幕｜投影機｜壁掛,華碩 MB249C[ZenScreen](23.8吋)(1920*1080 IPS)(1000:1/5ms)支援三種支架模組,9900,2024-03-17,華碩,MB249C,,華碩 MB249C[ZenScreen]
螢幕｜投影機｜壁掛,BenQ WiT ScreenBar 螢幕智能掛燈 / 環境光感應器.偵測桌面照度 *尾盤,2990,2024-03-17,BenQ,WiT,,BenQ WiT ScreenBar
螢幕｜投影機｜壁掛,BenQ WiT ScreenBar Plus 螢幕智能掛燈 / 環境光感應器.偵測桌面照度,3690,2024-03-17,BenQ,WiT,,BenQ WiT ScreenBar Plus
螢幕｜投影機｜壁掛,BenQ WiT ScreenBar Halo 螢幕智能掛燈 /自動補光/無線控制 / 支援曲面螢幕,4290,2024-03-17,BenQ,WiT,,BenQ WiT ScreenBar Halo
螢幕｜投影機｜壁掛,Raymii RTOP-129 可調節式鋁合金增高支架/閱讀、筆電、平板皆可用/承重5kg,1299,2024-03-17,Raymii,RTOP,,Raymii RTOP-129
螢幕｜投影機｜壁掛,Raymii R17 六段式隨身折疊鋁合金筆電架/通用於17吋以下筆電/折疊式設計/黑色,449,2024-03-17,Raymii,R17,,Raymii R17
螢幕｜投影機｜壁掛,Raymii R17 六段式隨身折疊鋁合金筆電架/通用於17吋以下筆電/折疊式設計/銀色,449,2024-03-17,Raymii,R17,,Raymii R17
螢幕｜投影機｜壁掛,Raymii R64 六段式 鋁合金筆電折疊增高支架/適用15.6吋以下筆電、平板/銀色,599,2024-03-17,Raymii,R64,,Raymii R64
螢幕｜投影機｜壁掛,Raymii R64 六段式 鋁合金筆電折疊增高支架/適用15.6吋以下筆電、平板/灰色,599,2024-03-17,Raymii,R64,,Raymii R64
螢幕｜投影機｜壁掛,Raymii R128 可調整式鋁合金筆電增高架/承載10KG/支援15.6吋筆電/銀,1199,2024-03-17,Raymii,R128,,Raymii R128
螢幕｜投影機｜壁掛,Raymii RR-79 可升降鋁合金筆電架/增高架/筆電支架/承載8KG/支援15.6吋筆電,1449,2024-03-17,Raymii,RR,,Raymii RR-79
螢幕｜投影機｜壁掛,微星 MSI MAG-MT81 (單螢幕/夾桌式/氣壓桿)承重 8KG,1950,2024-03-17,微星,MSI,,MSI MAG-MT81
螢幕｜投影機｜壁掛,FOGIM TKLA-6033C1-S(三螢幕/夾桌/懸臂式)承載30KG/台製終保,3790,2024-03-17,FOGIM,TKLA,,FOGIM TKLA-6033C1-S
螢幕｜投影機｜壁掛,Cougar DUO35 (雙螢幕/穿夾兩用/氣壓式)承重20KG/USB3.0*2/24~35 吋,3800,2024-03-17,Cougar,DUO35,,Cougar DUO35
螢幕｜投影機｜壁掛,Raymii OA1 鋁合金電腦桌手臂支撐架/六段可調整/專業人體工學設計,849,2024-03-17,Raymii,OA1,,Raymii OA1
螢幕｜投影機｜壁掛,Raymii OS5(單螢幕/夾桌式/關節式)承載10KG/10-32吋/基本款支架,899,2024-03-17,Raymii,OS5,,Raymii OS5
螢幕｜投影機｜壁掛,Raymii MH2(單螢幕/屏風懸掛式/關節式)承載8KG/13-34吋/適合辦公室螢幕支架,949,2024-03-17,Raymii,MH2,,Raymii MH2
螢幕｜投影機｜壁掛,Raymii MH1 (單螢幕/桌上型/關節式)承載8KG/15-32吋/360度環繞旋轉，方便橫看，豎看,995,2024-03-17,Raymii,MH1,,Raymii MH1
螢幕｜投影機｜壁掛,Raymii LH2 (單螢幕/桌上型立式)承載8KG/15-32吋/360度環繞旋轉，方便橫看，豎看,1100,2024-03-17,Raymii,LH2,,Raymii LH2
螢幕｜投影機｜壁掛,Raymii LS28 (雙螢幕/桌上型立式)承載7KG/17-27吋/360度環繞旋轉，方便橫看，豎看,2099,2024-03-17,Raymii,LS28,,Raymii LS28
螢幕｜投影機｜壁掛,Raymii LS10 (單螢幕/穿夾兩用/氣壓式)承載9KG/17-32吋,999,2024-03-17,Raymii,LS10,,Raymii LS10
螢幕｜投影機｜壁掛,Raymii OS6 (單螢幕/夾桌式/關節式/雙延伸臂)承載10KG/10-32吋/鋁合金懸臂,1099,2024-03-17,Raymii,OS6,,Raymii OS6
螢幕｜投影機｜壁掛,Raymii VS5 (單螢幕/穿夾兩用/關節式/雙延伸臂)承載8KG/15-32吋/黑色,1349,2024-03-17,Raymii,VS5,,Raymii VS5
螢幕｜投影機｜壁掛,Raymii VS1 (單螢幕/鎖牆面/氣壓式/雙延伸臂)承載8KG/15-32吋,1699,2024-03-17,Raymii,VS1,,Raymii VS1
螢幕｜投影機｜壁掛,Raymii OS2 (單螢幕/穿夾兩用/氣壓式/)承載12KG/17-32吋/鋁合金支架/黑色,1999,2024-03-17,Raymii,OS2,,Raymii OS2
螢幕｜投影機｜壁掛,Raymii VS59 (單螢幕/穿夾兩用/氣壓式/)承載12KG/13-36吋/鋁合金支架/黑色,2099,2024-03-17,Raymii,VS59,,Raymii VS59
螢幕｜投影機｜壁掛,Raymii VS59 (單螢幕/穿夾兩用/氣壓式/)承載12KG/13-36吋/鋁合金支架/白色,2099,2024-03-17,Raymii,VS59,,Raymii VS59
螢幕｜投影機｜壁掛,Raymii LSU-7 (單螢幕/穿夾兩用/機械彈簧)承載8KG/17-32吋/USB3.0/亞麻布質感設計/黑,2190,2024-03-17,Raymii,LSU,,Raymii LSU-7
螢幕｜投影機｜壁掛,Raymii HALO-1M1 (單螢幕/穿夾兩用/氣壓式/)承載20KG/15-42吋/USB3.0*2/黑色,2399,2024-03-17,Raymii,HALO,,Raymii HALO-1M1
螢幕｜投影機｜壁掛,Raymii HALO-1M1 (單螢幕/穿夾兩用/氣壓式/)承載20KG/15-42吋/USB3.0*2/白色,2399,2024-03-17,Raymii,HALO,,Raymii HALO-1M1
螢幕｜投影機｜壁掛,Raymii VADER LS61-M1 RGB (單螢幕/穿夾兩用/氣壓式/)承載20KG/17-49吋/黑色,2999,2024-03-17,Raymii,VADER,,Raymii VADER LS61-M1 RGB
螢幕｜投影機｜壁掛,Raymii VADER LS61-M1 RGB (單螢幕/穿夾兩用/氣壓式/)承載20KG/17-49吋/白色,2999,2024-03-17,Raymii,VADER,,Raymii VADER LS61-M1 RGB
螢幕｜投影機｜壁掛,Raymii NEON LS34-1M RGB 灰色 (單螢幕/穿夾兩用/機械彈簧式/)承載9KG/17-32吋),1990,2024-03-17,Raymii,NEON,,Raymii NEON LS34-1M RGB
螢幕｜投影機｜壁掛,Raymii NEON LS34-1M RGB 白色 (單螢幕/穿夾兩用/機械彈簧式/)承載9KG/17-32吋),1990,2024-03-17,Raymii,NEON,,Raymii NEON LS34-1M RGB
螢幕｜投影機｜壁掛,Raymii VS31 (雙螢幕/穿夾兩用/氣壓式/)每隻承載8KG/15-32吋,2500,2024-03-17,Raymii,VS31,,Raymii VS31
螢幕｜投影機｜壁掛,Raymii VS30-NB (單螢幕+筆電托盤/穿夾兩用/氣壓式/)每隻承載8KG/15-32吋/筆電19吋,3249,2024-03-17,Raymii,VS30,,Raymii VS30-NB
螢幕｜投影機｜壁掛,Raymii VS60 (雙螢幕/穿夾兩用/氣壓式/)單隻承載9KG/13-32吋/鋁合金支架/黑色,3750,2024-03-17,Raymii,VS60,,Raymii VS60
螢幕｜投影機｜壁掛,Raymii VS60 (雙螢幕/穿夾兩用/氣壓式/)單隻承載9KG/13-32吋/鋁合金支架/白色,3750,2024-03-17,Raymii,VS60,,Raymii VS60
螢幕｜投影機｜壁掛,Raymii HALO-1M2 (雙螢幕/穿夾兩用/氣壓式/)承載20KG/15-42吋/USB3.0*2/黑色,4090,2024-03-17,Raymii,HALO,,Raymii HALO-1M2
螢幕｜投影機｜壁掛,Raymii HALO-1M2 (雙螢幕/穿夾兩用/氣壓式/)承載20KG/15-42吋/USB3.0*2/白色,4090,2024-03-17,Raymii,HALO,,Raymii HALO-1M2
螢幕｜投影機｜壁掛,Raymii VADER LS61-M2 RGB (雙螢幕/穿夾兩用/氣壓式/)承載20KG/17-35吋/黑色,5000,2024-03-17,Raymii,VADER,,Raymii VADER LS61-M2 RGB
螢幕｜投影機｜壁掛,Raymii VADER LS61-M2 RGB (雙螢幕/穿夾兩用/氣壓式/)承載20KG/17-35吋/白色,5000,2024-03-17,Raymii,VADER,,Raymii VADER LS61-M2 RGB
螢幕｜投影機｜壁掛,銀欣 SST-ARM11BC單螢幕桌上型懸掛架/可調扭力式懸臂,1999,2024-03-17,銀欣,SST,,銀欣 SST-ARM11BC
螢幕｜投影機｜壁掛,銀欣 SST-ARM11SC單螢幕桌上型懸掛架/可調扭力式懸臂,1999,2024-03-17,銀欣,SST,,銀欣 SST-ARM11SC
螢幕｜投影機｜壁掛,銀欣 SST-ARM13 (單螢幕/機械彈簧設計/穿夾兩用/最大支援32吋or9公斤),1990,2024-03-17,銀欣,SST,,銀欣 SST-ARM13
螢幕｜投影機｜壁掛,銀欣 SST-ARM14 (單螢幕/氣壓彈簧設計/穿夾兩用/最大支援49吋or20公斤),2990,2024-03-17,銀欣,SST,,銀欣 SST-ARM14
螢幕｜投影機｜壁掛,銀欣 SST-ARM21B 雙螢幕氣壓棒/穿夾兩用.內附理線槽(黑)最大支援32吋 or 9公斤,2990,2024-03-17,銀欣,SST,,銀欣 SST-ARM21B
螢幕｜投影機｜壁掛,銀欣 SST-ARM25 (雙螢幕/機械彈簧設計/穿夾兩用/最大支援32吋or9公斤),3290,2024-03-17,銀欣,SST,,銀欣 SST-ARM25
螢幕｜投影機｜壁掛,銀欣 SST-ARM22SC雙螢幕桌上型懸掛架/可調扭力式懸臂/銀/台製,5900,2024-03-17,銀欣,SST,,銀欣 SST-ARM22SC
